"","sample","cor","split","analysis","features","hubness"
"1575","ACH-000800",0.534615618539136,"test","gex.wohub","gex_only","without_hubness"
"1576","ACH-000801",0.552712919990844,"test","gex.wohub","gex_only","without_hubness"
"1577","ACH-000802",0.573110846450067,"test","gex.wohub","gex_only","without_hubness"
"1578","ACH-000804",0.539493404608616,"test","gex.wohub","gex_only","without_hubness"
"1579","ACH-000805",0.555532496375809,"test","gex.wohub","gex_only","without_hubness"
"1580","ACH-000807",0.557358658446804,"test","gex.wohub","gex_only","without_hubness"
"1581","ACH-000809",0.564542691540097,"test","gex.wohub","gex_only","without_hubness"
"1582","ACH-000810",0.519225735020352,"test","gex.wohub","gex_only","without_hubness"
"1583","ACH-000811",0.532741979228115,"test","gex.wohub","gex_only","without_hubness"
"1584","ACH-000817",0.569432016459933,"test","gex.wohub","gex_only","without_hubness"
"1585","ACH-000819",0.550139672212075,"test","gex.wohub","gex_only","without_hubness"
"1586","ACH-000820",0.533769686860974,"test","gex.wohub","gex_only","without_hubness"
"1587","ACH-000821",0.539461526638102,"test","gex.wohub","gex_only","without_hubness"
"1588","ACH-000822",0.540733544083128,"test","gex.wohub","gex_only","without_hubness"
"1589","ACH-000823",0.572107650647335,"test","gex.wohub","gex_only","without_hubness"
"1590","ACH-000824",0.543784759568298,"test","gex.wohub","gex_only","without_hubness"
"1591","ACH-000826",0.532235820608152,"test","gex.wohub","gex_only","without_hubness"
"1592","ACH-000827",0.54529829397763,"test","gex.wohub","gex_only","without_hubness"
"1593","ACH-000829",0.542677093293218,"test","gex.wohub","gex_only","without_hubness"
"1594","ACH-000831",0.582163421746568,"test","gex.wohub","gex_only","without_hubness"
"1595","ACH-000832",0.573652424888864,"test","gex.wohub","gex_only","without_hubness"
"1596","ACH-000833",0.535681321815003,"test","gex.wohub","gex_only","without_hubness"
"1597","ACH-000834",0.573418136835663,"test","gex.wohub","gex_only","without_hubness"
"1598","ACH-000835",0.575041684127556,"test","gex.wohub","gex_only","without_hubness"
"1599","ACH-000836",0.558274533048317,"test","gex.wohub","gex_only","without_hubness"
"1600","ACH-000837",0.569134413044978,"test","gex.wohub","gex_only","without_hubness"
"1601","ACH-000838",0.537215823770473,"test","gex.wohub","gex_only","without_hubness"
"1602","ACH-000839",0.540318488325907,"test","gex.wohub","gex_only","without_hubness"
"1603","ACH-000840",0.521547801495211,"test","gex.wohub","gex_only","without_hubness"
"1604","ACH-000841",0.561599507899546,"test","gex.wohub","gex_only","without_hubness"
"1605","ACH-000843",0.583849771069604,"test","gex.wohub","gex_only","without_hubness"
"1606","ACH-000845",0.554432580123167,"test","gex.wohub","gex_only","without_hubness"
"1607","ACH-000846",0.556178698829777,"test","gex.wohub","gex_only","without_hubness"
"1608","ACH-000847",0.569137350648443,"test","gex.wohub","gex_only","without_hubness"
"1609","ACH-000848",0.568314409021899,"test","gex.wohub","gex_only","without_hubness"
"1610","ACH-000849",0.57858516016591,"test","gex.wohub","gex_only","without_hubness"
"1611","ACH-000851",0.544790714860794,"test","gex.wohub","gex_only","without_hubness"
"1612","ACH-000853",0.576182051823866,"test","gex.wohub","gex_only","without_hubness"
"1613","ACH-000854",0.531040258958663,"test","gex.wohub","gex_only","without_hubness"
"1614","ACH-000855",0.55250337857989,"test","gex.wohub","gex_only","without_hubness"
"1615","ACH-000856",0.580568519472386,"test","gex.wohub","gex_only","without_hubness"
"1616","ACH-000858",0.568993631187417,"test","gex.wohub","gex_only","without_hubness"
"1617","ACH-000859",0.53872165347847,"test","gex.wohub","gex_only","without_hubness"
"1618","ACH-000860",0.556403421400974,"test","gex.wohub","gex_only","without_hubness"
"1619","ACH-000861",0.575812909407925,"test","gex.wohub","gex_only","without_hubness"
"1620","ACH-000862",0.561847378002489,"test","gex.wohub","gex_only","without_hubness"
"1621","ACH-000863",0.544659863645605,"test","gex.wohub","gex_only","without_hubness"
"1622","ACH-000864",0.565203467147856,"test","gex.wohub","gex_only","without_hubness"
"1623","ACH-000865",0.571399666410473,"test","gex.wohub","gex_only","without_hubness"
"1624","ACH-000866",0.586745328995707,"test","gex.wohub","gex_only","without_hubness"
"1625","ACH-000867",0.548082981709242,"test","gex.wohub","gex_only","without_hubness"
"1626","ACH-000869",0.541553167506258,"test","gex.wohub","gex_only","without_hubness"
"1627","ACH-000872",0.532543595049966,"test","gex.wohub","gex_only","without_hubness"
"1628","ACH-000873",0.56597805132987,"test","gex.wohub","gex_only","without_hubness"
"1629","ACH-000876",0.548239733911019,"test","gex.wohub","gex_only","without_hubness"
"1630","ACH-000878",0.519353056203607,"test","gex.wohub","gex_only","without_hubness"
"1631","ACH-000879",0.56921261127723,"test","gex.wohub","gex_only","without_hubness"
"1632","ACH-000880",0.570260140171652,"test","gex.wohub","gex_only","without_hubness"
"1633","ACH-000881",0.572219072370017,"test","gex.wohub","gex_only","without_hubness"
"1634","ACH-000882",0.579395121049309,"test","gex.wohub","gex_only","without_hubness"
"1635","ACH-000884",0.567565173154484,"test","gex.wohub","gex_only","without_hubness"
"1636","ACH-000885",0.583951670851207,"test","gex.wohub","gex_only","without_hubness"
"1637","ACH-000886",0.579102569308845,"test","gex.wohub","gex_only","without_hubness"
"1638","ACH-000887",0.566336493419616,"test","gex.wohub","gex_only","without_hubness"
"1639","ACH-000888",0.563180660336242,"test","gex.wohub","gex_only","without_hubness"
"1640","ACH-000889",0.57156637506891,"test","gex.wohub","gex_only","without_hubness"
"1641","ACH-000890",0.549736680061668,"test","gex.wohub","gex_only","without_hubness"
"1642","ACH-000894",0.556008163152992,"test","gex.wohub","gex_only","without_hubness"
"1643","ACH-000896",0.558735708055556,"test","gex.wohub","gex_only","without_hubness"
"1644","ACH-000898",0.561707160506512,"test","gex.wohub","gex_only","without_hubness"
"1645","ACH-000899",0.538143602942293,"test","gex.wohub","gex_only","without_hubness"
"1646","ACH-000900",0.581013741165123,"test","gex.wohub","gex_only","without_hubness"
"1647","ACH-000901",0.534162625841563,"test","gex.wohub","gex_only","without_hubness"
"1648","ACH-000903",0.562401026554367,"test","gex.wohub","gex_only","without_hubness"
"1649","ACH-000905",0.567113169932258,"test","gex.wohub","gex_only","without_hubness"
"1650","ACH-000906",0.569422018611903,"test","gex.wohub","gex_only","without_hubness"
"1651","ACH-000907",0.512652280242548,"test","gex.wohub","gex_only","without_hubness"
"1652","ACH-000910",0.540192255329729,"test","gex.wohub","gex_only","without_hubness"
"1653","ACH-000911",0.594679574282993,"test","gex.wohub","gex_only","without_hubness"
"1654","ACH-000912",0.580326010820575,"test","gex.wohub","gex_only","without_hubness"
"1655","ACH-000913",0.579296342199254,"test","gex.wohub","gex_only","without_hubness"
"1656","ACH-000914",0.583120269579508,"test","gex.wohub","gex_only","without_hubness"
"1657","ACH-000915",0.573482458168054,"test","gex.wohub","gex_only","without_hubness"
"1658","ACH-000917",0.567461452104792,"test","gex.wohub","gex_only","without_hubness"
"1659","ACH-000919",0.572165665140807,"test","gex.wohub","gex_only","without_hubness"
"1660","ACH-000920",0.536251601446607,"test","gex.wohub","gex_only","without_hubness"
"1661","ACH-000921",0.571595798905301,"test","gex.wohub","gex_only","without_hubness"
"1662","ACH-000922",0.572634816948363,"test","gex.wohub","gex_only","without_hubness"
"1663","ACH-000924",0.574073626327045,"test","gex.wohub","gex_only","without_hubness"
"1664","ACH-000926",0.558518934877207,"test","gex.wohub","gex_only","without_hubness"
"1665","ACH-000928",0.510400005581082,"test","gex.wohub","gex_only","without_hubness"
"1666","ACH-000929",0.546008487264295,"test","gex.wohub","gex_only","without_hubness"
"1667","ACH-000932",0.583615360846446,"test","gex.wohub","gex_only","without_hubness"
"1668","ACH-000934",0.513533563211689,"test","gex.wohub","gex_only","without_hubness"
"1669","ACH-000935",0.572491612613594,"test","gex.wohub","gex_only","without_hubness"
"1670","ACH-000936",0.566602647096339,"test","gex.wohub","gex_only","without_hubness"
"1671","ACH-000937",0.550588319741574,"test","gex.wohub","gex_only","without_hubness"
"1672","ACH-000938",0.56090197966333,"test","gex.wohub","gex_only","without_hubness"
"1673","ACH-000939",0.554906334076927,"test","gex.wohub","gex_only","without_hubness"
"1674","ACH-000941",0.548330048774227,"test","gex.wohub","gex_only","without_hubness"
"1675","ACH-000943",0.596274072998885,"test","gex.wohub","gex_only","without_hubness"
"1676","ACH-000944",0.560317101988715,"test","gex.wohub","gex_only","without_hubness"
"1677","ACH-000945",0.523477602697645,"test","gex.wohub","gex_only","without_hubness"
"1678","ACH-000946",0.575595795144522,"test","gex.wohub","gex_only","without_hubness"
"1679","ACH-000947",0.576244750661964,"test","gex.wohub","gex_only","without_hubness"
"1680","ACH-000948",0.595012092230703,"test","gex.wohub","gex_only","without_hubness"
"1681","ACH-000950",0.5606317419181,"test","gex.wohub","gex_only","without_hubness"
"1682","ACH-000953",0.521933106482046,"test","gex.wohub","gex_only","without_hubness"
"1683","ACH-000956",0.522802452273804,"test","gex.wohub","gex_only","without_hubness"
"1684","ACH-000957",0.570599661951409,"test","gex.wohub","gex_only","without_hubness"
"1685","ACH-000958",0.568550650032617,"test","gex.wohub","gex_only","without_hubness"
"1686","ACH-000959",0.56788754227753,"test","gex.wohub","gex_only","without_hubness"
"1687","ACH-000960",0.538980123859358,"test","gex.wohub","gex_only","without_hubness"
"1688","ACH-000961",0.552222760640873,"test","gex.wohub","gex_only","without_hubness"
"1689","ACH-000962",0.559804867301884,"test","gex.wohub","gex_only","without_hubness"
"1690","ACH-000965",0.584245845407644,"test","gex.wohub","gex_only","without_hubness"
"1691","ACH-000966",0.528184397155004,"test","gex.wohub","gex_only","without_hubness"
"1692","ACH-000968",0.571100497337063,"test","gex.wohub","gex_only","without_hubness"
"1693","ACH-000969",0.571099735380255,"test","gex.wohub","gex_only","without_hubness"
"1694","ACH-000970",0.559039993631122,"test","gex.wohub","gex_only","without_hubness"
"1695","ACH-000971",0.564578272440433,"test","gex.wohub","gex_only","without_hubness"
"1696","ACH-000973",0.572559817606203,"test","gex.wohub","gex_only","without_hubness"
"1697","ACH-000974",0.576948903634198,"test","gex.wohub","gex_only","without_hubness"
"1698","ACH-000975",0.565060470328425,"test","gex.wohub","gex_only","without_hubness"
"1699","ACH-000976",0.548102472711254,"test","gex.wohub","gex_only","without_hubness"
"1700","ACH-000977",0.592727847968659,"test","gex.wohub","gex_only","without_hubness"
"1701","ACH-000978",0.54241262936923,"test","gex.wohub","gex_only","without_hubness"
"1702","ACH-000979",0.544773404537733,"test","gex.wohub","gex_only","without_hubness"
"1703","ACH-000980",0.577859675384667,"test","gex.wohub","gex_only","without_hubness"
"1704","ACH-000983",0.56277396542836,"test","gex.wohub","gex_only","without_hubness"
"1705","ACH-000984",0.524928055898343,"test","gex.wohub","gex_only","without_hubness"
"1706","ACH-000985",0.524479586293473,"test","gex.wohub","gex_only","without_hubness"
"1707","ACH-000986",0.565899012507129,"test","gex.wohub","gex_only","without_hubness"
"1708","ACH-000988",0.538471894146781,"test","gex.wohub","gex_only","without_hubness"
"1709","ACH-000991",0.544015763090578,"test","gex.wohub","gex_only","without_hubness"
"1710","ACH-000993",0.537711006302923,"test","gex.wohub","gex_only","without_hubness"
"1711","ACH-000994",0.555489548030048,"test","gex.wohub","gex_only","without_hubness"
"1712","ACH-000995",0.531641536584645,"test","gex.wohub","gex_only","without_hubness"
"1713","ACH-000996",0.534846648286863,"test","gex.wohub","gex_only","without_hubness"
"1714","ACH-000997",0.573976314108252,"test","gex.wohub","gex_only","without_hubness"
"1715","ACH-001001",0.570175394876232,"test","gex.wohub","gex_only","without_hubness"
"1716","ACH-001016",0.55752453734014,"test","gex.wohub","gex_only","without_hubness"
"1717","ACH-001020",0.525207952185416,"test","gex.wohub","gex_only","without_hubness"
"1718","ACH-001028",0.576858041359475,"test","gex.wohub","gex_only","without_hubness"
"1719","ACH-001029",0.5815109723516,"test","gex.wohub","gex_only","without_hubness"
"1720","ACH-001031",0.581071230481076,"test","gex.wohub","gex_only","without_hubness"
"1721","ACH-001033",0.529872339046695,"test","gex.wohub","gex_only","without_hubness"
"1722","ACH-001036",0.532619798678535,"test","gex.wohub","gex_only","without_hubness"
"1723","ACH-001038",0.577602561621852,"test","gex.wohub","gex_only","without_hubness"
"1724","ACH-001039",0.5486235702907,"test","gex.wohub","gex_only","without_hubness"
"1725","ACH-001041",0.567198916190766,"test","gex.wohub","gex_only","without_hubness"
"1726","ACH-001048",0.552194957839373,"test","gex.wohub","gex_only","without_hubness"
"1727","ACH-001050",0.551002046187196,"test","gex.wohub","gex_only","without_hubness"
"1728","ACH-001053",0.519110206537753,"test","gex.wohub","gex_only","without_hubness"
"1729","ACH-001054",0.557636428972914,"test","gex.wohub","gex_only","without_hubness"
"1730","ACH-001061",0.577821930846408,"test","gex.wohub","gex_only","without_hubness"
"1731","ACH-001063",0.539216311046299,"test","gex.wohub","gex_only","without_hubness"
"1732","ACH-001065",0.560364280387232,"test","gex.wohub","gex_only","without_hubness"
"1733","ACH-001067",0.565727962665312,"test","gex.wohub","gex_only","without_hubness"
"1734","ACH-001075",0.551481707671679,"test","gex.wohub","gex_only","without_hubness"
"1735","ACH-001081",0.555056527647503,"test","gex.wohub","gex_only","without_hubness"
"1736","ACH-001096",0.564807277011474,"test","gex.wohub","gex_only","without_hubness"
"1737","ACH-001098",0.531015784797439,"test","gex.wohub","gex_only","without_hubness"
"1738","ACH-001099",0.548682828768039,"test","gex.wohub","gex_only","without_hubness"
"1739","ACH-001107",0.557910699477478,"test","gex.wohub","gex_only","without_hubness"
"1740","ACH-001126",0.566437092628193,"test","gex.wohub","gex_only","without_hubness"
"1741","ACH-001128",0.529593877630877,"test","gex.wohub","gex_only","without_hubness"
"1742","ACH-001129",0.536691464897285,"test","gex.wohub","gex_only","without_hubness"
"1743","ACH-001134",0.551839691667913,"test","gex.wohub","gex_only","without_hubness"
"1744","ACH-001137",0.514462026119337,"test","gex.wohub","gex_only","without_hubness"
"1745","ACH-001145",0.576803225914001,"test","gex.wohub","gex_only","without_hubness"
"1746","ACH-001151",0.557093237409805,"test","gex.wohub","gex_only","without_hubness"
"1747","ACH-001163",0.547978074457113,"test","gex.wohub","gex_only","without_hubness"
"1748","ACH-001164",0.537355289161821,"test","gex.wohub","gex_only","without_hubness"
"1749","ACH-001172",0.590029002284622,"test","gex.wohub","gex_only","without_hubness"
"1750","ACH-001183",0.552415584065215,"test","gex.wohub","gex_only","without_hubness"
"1751","ACH-001184",0.533799960161861,"test","gex.wohub","gex_only","without_hubness"
"1752","ACH-001188",0.534949720819527,"test","gex.wohub","gex_only","without_hubness"
"1753","ACH-001190",0.561308913802456,"test","gex.wohub","gex_only","without_hubness"
"1754","ACH-001192",0.549578897600479,"test","gex.wohub","gex_only","without_hubness"
"1755","ACH-001193",0.563889961084744,"test","gex.wohub","gex_only","without_hubness"
"1756","ACH-001194",0.525435870102528,"test","gex.wohub","gex_only","without_hubness"
"1757","ACH-001196",0.560767382473583,"test","gex.wohub","gex_only","without_hubness"
"1758","ACH-001197",0.540529438653565,"test","gex.wohub","gex_only","without_hubness"
"1759","ACH-001205",0.5475065629621,"test","gex.wohub","gex_only","without_hubness"
